image,occlusion,cited_drop,control_drop,n_features,dataset,effect_over_control
MHIST_awz.png,mean,0.22900130351384476,0.3482684547702471,3,MHIST,-0.11926715125640233
MHIST_axb.png,black,0.18851236502329508,0.25270380526781083,3,MHIST,-0.06419144024451576
MHIST_axb.png,blur,0.16109653313954667,0.15411837200323739,3,MHIST,0.00697816113630928
MHIST_axb.png,mean,0.1885687708854675,0.19876667956511174,3,MHIST,-0.010197908679644235
MHIST_axc.png,black,0.2657137811183929,0.4149634143337607,2,MHIST,-0.14924963321536783
MHIST_axc.png,blur,0.2522017657756805,0.31499800346791745,2,MHIST,-0.06279623769223697
MHIST_axc.png,mean,0.28008680045604706,0.3490110654383898,2,MHIST,-0.06892426498234272
MHIST_axg.png,black,0.17119634151458735,0.1928612112998962,2,MHIST,-0.02166486978530885
MHIST_axg.png,blur,0.21976032853126526,0.23113077133893967,2,MHIST,-0.011370442807674408
MHIST_axg.png,mean,0.21051496267318726,0.2951560698449611,2,MHIST,-0.08464110717177387
MHIST_axj.png,black,0.2684957683086395,0.31524004861712457,2,MHIST,-0.04674428030848504
MHIST_axj.png,blur,0.27430541813373566,0.30036369562149046,2,MHIST,-0.0260582774877548
MHIST_axj.png,mean,0.34815049171447754,0.3854197390377522,2,MHIST,-0.037269247323274635
MHIST_axm.png,black,0.3763236701488495,0.3959928431858619,3,MHIST,-0.019669173037012433
MHIST_axm.png,blur,0.2634197970231374,0.3384577590972185,3,MHIST,-0.07503796207408109
MHIST_axm.png,mean,0.25243230660756427,0.3345270949105421,3,MHIST,-0.08209478830297784
MHIST_aye.png,black,0.2146634757518768,0.3430082974334558,3,MHIST,-0.12834482168157899
MHIST_aye.png,blur,0.09688172737757363,0.18139845430850976,3,MHIST,-0.08451672693093613
MHIST_aye.png,mean,0.1354685425758362,0.23055933266878123,3,MHIST,-0.09509079009294502
MHIST_ayf.png,black,0.2431072394053141,0.23169382187453183,3,MHIST,0.01141341753078226
MHIST_ayf.png,blur,0.18355291088422135,0.16745720537322936,3,MHIST,0.016095705510991987
MHIST_ayf.png,mean,0.20571224888165787,0.17694419265696493,3,MHIST,0.028768056224692945
MHIST_ayh.png,black,0.138104240099589,0.2919114680753814,3,MHIST,-0.15380722797579238
MHIST_ayh.png,blur,0.09609931707382197,0.2521118717061149,3,MHIST,-0.1560125546322929
MHIST_ayh.png,mean,0.10245275497436519,0.3424989059567451,3,MHIST,-0.2400461509823799
MHIST_ayq.png,black,0.17097967863082877,0.2926384528477986,3,MHIST,-0.12165877421696983
MHIST_ayq.png,blur,0.1527877648671468,0.1929246564706166,3,MHIST,-0.04013689160346981
MHIST_ayq.png,mean,0.1772196292877197,0.24313144286473587,3,MHIST,-0.06591181357701617
MHIST_ays.png,black,0.24411473671595252,0.3996971848110358,3,MHIST,-0.15558244809508326
MHIST_ays.png,blur,0.1530623833338419,0.272990071773529,3,MHIST,-0.11992768843968712
MHIST_ays.png,mean,0.13411331176757807,0.3071104432145754,3,MHIST,-0.17299713144699735
MHIST_ayy.png,black,0.2720233052968979,0.3556250032037497,2,MHIST,-0.08360169790685179
MHIST_ayy.png,blur,0.3597417324781418,0.35346647500991824,2,MHIST,0.00627525746822355
MHIST_ayy.png,mean,0.2980356067419052,0.3597927868366241,2,MHIST,-0.061757180094718866
MHIST_ayz.png,black,0.1960673332214355,0.32105782479047773,2,MHIST,-0.12499049156904224
MHIST_ayz.png,blur,0.14213594794273376,0.18180723562836645,2,MHIST,-0.03967128768563269
MHIST_ayz.png,mean,0.22917085886001587,0.28952790424227715,2,MHIST,-0.060357045382261276
MHIST_aze.png,black,0.2309003273646036,0.20573396285374954,3,MHIST,0.025166364510854078
MHIST_aze.png,blur,0.10050584872563677,0.12170038918654119,3,MHIST,-0.021194540460904424
MHIST_aze.png,mean,0.10972758134206134,0.17970530986785882,3,MHIST,-0.06997772852579748
MHIST_azf.png,black,0.3870333830515544,0.42740863362948095,3,MHIST,-0.04037525057792657
MHIST_azf.png,blur,0.2965521613756815,0.29442523370186485,3,MHIST,0.00212692767381667
MHIST_azf.png,mean,0.3803550601005554,0.42203403413295737,3,MHIST,-0.04167897403240195
MHIST_azl.png,black,0.27455803751945496,0.3459771814707078,2,MHIST,-0.07141914395125282
MHIST_azl.png,blur,0.25905507802963257,0.1902787245221828,2,MHIST,0.06877635350744976
MHIST_azl.png,mean,0.2617268860340118,0.2580102411049761,2,MHIST,0.003716644929035673
MHIST_azn.png,black,0.24465378125508627,0.25955704152584075,3,MHIST,-0.014903260270754476
MHIST_azn.png,blur,0.13651166359583533,0.1405672580003738,3,MHIST,-0.004055594404538482
MHIST_azn.png,mean,0.1723412672678629,0.19877862234910326,3,MHIST,-0.02643735508124037
MHIST_azo.png,black,0.25724766651789344,0.39701190881444376,3,MHIST,-0.13976424229655032
MHIST_azo.png,blur,0.16450379292170203,0.18330195328874807,3,MHIST,-0.01879816036704604
MHIST_azo.png,mean,0.20781844854354858,0.3200283508090412,3,MHIST,-0.1122099022654926
MHIST_azx.png,black,-0.11704754829406734,-0.11875434319178262,3,MHIST,0.0017067948977152747
MHIST_azx.png,blur,-0.0952343146006266,-0.06457343399524686,3,MHIST,-0.030660880605379748
MHIST_azx.png,mean,-0.09023493528366083,-0.0729669789473215,3,MHIST,-0.017267956336339332
MHIST_azz.png,black,0.3363841772079468,0.4089076980948448,3,MHIST,-0.07252352088689801
MHIST_azz.png,blur,0.32568995157877606,0.32829896112283063,3,MHIST,-0.0026090095440545746
MHIST_azz.png,mean,0.336468905210495,0.36277751872936886,3,MHIST,-0.02630861351887387
MHIST_bae.png,black,0.2556232412656148,0.2867957254250844,3,MHIST,-0.031172484159469604
MHIST_bae.png,blur,0.11738828818003329,0.1860890885194142,3,MHIST,-0.0687008003393809
MHIST_bae.png,mean,0.2092262506484985,0.26203768352667484,3,MHIST,-0.05281143287817633
MHIST_baf.png,black,0.29726067185401917,0.36460406146943564,2,MHIST,-0.06734338961541647
MHIST_baf.png,blur,0.24300399422645566,0.2288665451109409,2,MHIST,0.01413744911551476
MHIST_baf.png,mean,0.2896299511194229,0.29173712655901907,2,MHIST,-0.002107175439596154
MHIST_bag.png,black,-0.0503808259963989,-0.05273559590180706,3,MHIST,0.0023547699054081647
MHIST_bag.png,blur,-0.023384114106496132,-0.03237545986970263,3,MHIST,0.0089913457632065
MHIST_bag.png,mean,-0.024678071339925067,-0.028169229626655568,3,MHIST,0.0034911582867305016
MHIST_bal.png,black,0.2823792397975921,0.322161821855439,2,MHIST,-0.039782582057846905
MHIST_bal.png,blur,0.2882738709449768,0.2966099828481674,2,MHIST,-0.008336111903190613
MHIST_bal.png,mean,0.3424397110939026,0.4014193962017695,2,MHIST,-0.058979685107866886
MHIST_ban.png,black,0.06816522280375158,0.19244078993797298,3,MHIST,-0.1242755671342214
MHIST_ban.png,blur,0.13297460476557413,0.10980093677838638,3,MHIST,0.023173667987187743
MHIST_ban.png,mean,0.1186665296554565,0.1596950729688008,3,MHIST,-0.04102854331334431
MHIST_bap.png,black,0.11112156510353084,0.24282476976513861,2,MHIST,-0.1317032046616078
MHIST_bap.png,blur,0.08493450284004206,0.2413614854216575,2,MHIST,-0.15642698258161544
MHIST_bap.png,mean,0.1075523495674133,0.24533436149358745,2,MHIST,-0.13778201192617415
MHIST_bas.png,black,0.3066942691802978,0.2773556113243103,2,MHIST,0.029338657855987493
MHIST_bas.png,blur,0.1620960831642151,0.245116114616394,2,MHIST,-0.0830200314521789
MHIST_bas.png,mean,0.2305139303207397,0.2479741871356964,2,MHIST,-0.01746025681495672
MHIST_bav.png,black,0.30340008934338886,0.3816242873530697,3,MHIST,-0.07822419800968083
MHIST_bav.png,blur,0.15040697654088334,0.25752093532571085,3,MHIST,-0.10711395878482752
MHIST_bav.png,mean,0.2430871228377024,0.3278545127974616,3,MHIST,-0.08476738995975919
MHIST_baw.png,black,0.2744067907333374,0.2850510495404402,3,MHIST,-0.010644258807102791
MHIST_baw.png,blur,0.18694120645523063,0.2604963019490241,3,MHIST,-0.0735550954937935
MHIST_baw.png,mean,0.28510224819183344,0.32198825553059574,3,MHIST,-0.036886007338762294
MHIST_baz.png,black,0.3352597802877426,0.3222335666418076,2,MHIST,0.013026213645935036
MHIST_baz.png,blur,0.28668773174285883,0.23334518224000925,2,MHIST,0.053342549502849584
MHIST_baz.png,mean,0.3825874626636505,0.36084131300449374,2,MHIST,0.021746149659156777
MHIST_bbe.png,black,0.12634012103080744,0.16851133853197095,2,MHIST,-0.04217121750116351
MHIST_bbe.png,blur,0.0871900022029876,0.11883912235498426,2,MHIST,-0.031649120151996654
MHIST_bbe.png,mean,0.09028446674346921,0.14429318755865095,2,MHIST,-0.05400872081518174
MHIST_bbf.png,black,0.24023776253064474,0.33052197103960473,3,MHIST,-0.09028420850895999
MHIST_bbf.png,blur,0.2228528261184692,0.2761548237319578,3,MHIST,-0.05330199761348861
MHIST_bbf.png,mean,0.1837438543637593,0.27360665398208717,3,MHIST,-0.08986279961832785
MHIST_bbl.png,black,0.16077589988708493,0.18828464084201382,3,MHIST,-0.02750874095492889
MHIST_bbl.png,blur,0.1030370195706685,0.07940396776905763,3,MHIST,0.023633051801610877
MHIST_bbl.png,mean,0.16789348920186356,0.12245580918259084,3,MHIST,0.045437680019272716
MHIST_bbn.png,black,0.261220246553421,0.2696715511381626,2,MHIST,-0.008451304584741581
MHIST_bbn.png,blur,0.309294730424881,0.26382305771112435,2,MHIST,0.04547167271375663
MHIST_bbn.png,mean,0.3798327296972275,0.3067973807454109,2,MHIST,0.07303534895181657
MHIST_bbr.png,black,0.15379172563552856,0.22316424585878847,2,MHIST,-0.0693725202232599
MHIST_bbr.png,blur,0.1590919494628906,0.16492945030331604,2,MHIST,-0.005837500840425447
MHIST_bbr.png,mean,0.17646494507789612,0.1809787310659885,2,MHIST,-0.004513785988092378
MHIST_bbs.png,black,0.18830196062723792,0.21941075353395365,3,MHIST,-0.031108792906715727
MHIST_bbs.png,blur,0.09905330340067543,0.12775764507906773,3,MHIST,-0.028704341678392295
MHIST_bbs.png,mean,0.17115402221679688,0.18657326896985368,3,MHIST,-0.015419246753056809
MHIST_bcc.png,black,0.3044815063476562,0.3431284094850222,2,MHIST,-0.03864690313736602
MHIST_bcc.png,blur,0.19267344474792475,0.25606810972094535,2,MHIST,-0.0633946649730206
MHIST_bcc.png,mean,0.1828677654266357,0.2831719247003396,2,MHIST,-0.1003041592737039
MHIST_bcd.png,black,0.39637434482574463,0.4205403689295053,2,MHIST,-0.024166024103760675
MHIST_bcd.png,blur,0.24319139122962946,0.3976495765149593,2,MHIST,-0.15445818528532984
MHIST_bcd.png,mean,0.2827841341495514,0.4302744172513484,2,MHIST,-0.14749028310179702
MHIST_bcr.png,black,0.2839898467063903,0.3256082102656364,3,MHIST,-0.041618363559246085
MHIST_bcr.png,blur,0.14142771561940506,0.22946398357550302,3,MHIST,-0.08803626795609795
MHIST_bcr.png,mean,0.17250931262969968,0.28831904033819833,3,MHIST,-0.11580972770849865
MHIST_bcv.png,black,0.16579715410868326,0.3463511844476064,3,MHIST,-0.18055403033892312
MHIST_bcv.png,blur,0.17854020992914832,0.303004789352417,3,MHIST,-0.12446457942326866
MHIST_bcv.png,mean,0.21270094315210974,0.3485632658004761,3,MHIST,-0.13586232264836634
MHIST_bcz.png,black,0.18467184901237485,0.3270422548055648,2,MHIST,-0.14237040579318996
MHIST_bcz.png,blur,0.2018344402313232,0.3521014675498009,2,MHIST,-0.1502670273184777
MHIST_bcz.png,mean,0.18898466229438782,0.352147925645113,2,MHIST,-0.16316326335072517
MHIST_bda.png,black,0.20212694009145102,0.26992180530643045,3,MHIST,-0.06779486521497943
MHIST_bda.png,blur,0.20310167471567786,0.21320750806238742,3,MHIST,-0.010105833346709558
MHIST_bda.png,mean,0.24341758092244462,0.20031217605004578,3,MHIST,0.043105404872398834
MHIST_bdb.png,black,0.2815585136413574,0.3854756712913513,2,MHIST,-0.10391715764999387
MHIST_bdb.png,blur,0.21012699604034418,0.2706987276673317,2,MHIST,-0.060571731626987535
MHIST_bdb.png,mean,0.31350006163120264,0.35977257415652275,2,MHIST,-0.04627251252532011
MHIST_bdc.png,black,0.41229494412740064,0.3899447752369774,3,MHIST,0.02235016889042324
MHIST_bdc.png,blur,0.2109687228997548,0.28722223059998614,3,MHIST,-0.07625350770023134
MHIST_bdc.png,mean,0.32120417555173236,0.3549097925424575,3,MHIST,-0.03370561699072516
MHIST_bdd.png,black,0.10774334271748853,0.3034534811973571,3,MHIST,-0.19571013847986857
MHIST_bdd.png,blur,0.2776672542095184,0.32646291404962535,3,MHIST,-0.048795659840106975
MHIST_bdd.png,mean,0.2038846810658773,0.36423833966255187,3,MHIST,-0.16035365859667458
MHIST_bdh.png,black,-0.31828781962394714,-0.3043262615799903,2,MHIST,-0.013961558043956823
MHIST_bdh.png,blur,-0.2502799332141876,-0.2952334880828857,2,MHIST,0.044953554868698065
MHIST_bdh.png,mean,-0.2513593733310699,-0.30618048012256627,2,MHIST,0.05482110679149638
MHIST_bdl.png,black,0.10519546270370479,0.12909832149744027,3,MHIST,-0.02390285879373548
MHIST_bdl.png,blur,0.12661218643188474,0.09906472712755199,3,MHIST,0.02754745930433275
MHIST_bdl.png,mean,0.12363358338673906,0.12125832041104634,3,MHIST,0.002375262975692724
MHIST_bdo.png,black,0.17668800055980677,0.2723830252885818,2,MHIST,-0.09569502472877506
MHIST_bdo.png,blur,0.1063165068626403,0.25091074630618093,2,MHIST,-0.14459423944354063
MHIST_bdo.png,mean,0.1326015293598175,0.2531329065561294,2,MHIST,-0.1205313771963119
MHIST_bdt.png,black,0.1091678341229756,0.21663036743799838,3,MHIST,-0.10746253331502278
MHIST_bdt.png,blur,0.1250793933868408,0.14567521512508386,3,MHIST,-0.020595821738243064
MHIST_bdt.png,mean,0.1417563358942667,0.2024578382571538,3,MHIST,-0.0607015023628871
MHIST_bdv.png,black,0.3123446504275004,0.3049675547414356,3,MHIST,0.007377095686064816
MHIST_bdv.png,blur,0.1782110234101613,0.27840238395664424,3,MHIST,-0.10019136054648295
MHIST_bdv.png,mean,0.20204807321230567,0.2940320635835329,3,MHIST,-0.09198399037122723
MHIST_bea.png,black,-0.09067904949188227,-0.10353614489237463,3,MHIST,0.01285709540049236
MHIST_bea.png,blur,-0.07139792044957473,-0.095044062534968,3,MHIST,0.02364614208539327
MHIST_bea.png,mean,-0.07558812697728469,-0.0947945247093836,3,MHIST,0.01920639773209891
MHIST_bec.png,black,0.3473147600889206,0.3313216499984264,2,MHIST,0.0159931100904942
MHIST_bec.png,blur,0.10856929421424866,0.20603956952691074,2,MHIST,-0.09747027531266209
MHIST_bec.png,mean,0.1919630467891693,0.237354851514101,2,MHIST,-0.04539180472493168
MHIST_beh.png,black,0.2250282565752665,0.23479413737853363,3,MHIST,-0.009765880803267124
MHIST_beh.png,blur,0.26421338319778437,0.2072446102897326,3,MHIST,0.056968772908051774
MHIST_beh.png,mean,0.3515170415242513,0.27914327085018154,3,MHIST,0.07237377067406975
MHIST_bej.png,black,0.1661090056101481,0.2222112268209457,3,MHIST,-0.05610222121079761
MHIST_bej.png,blur,0.2012171347935994,0.2758528277277946,3,MHIST,-0.07463569293419522
MHIST_bej.png,mean,0.23552008469899496,0.2584181765715281,3,MHIST,-0.02289809187253314
MHIST_bel.png,black,0.2573985904455185,0.3516430251300335,2,MHIST,-0.09424443468451499
MHIST_bel.png,blur,0.1267944574356079,0.25578160807490347,2,MHIST,-0.12898715063929556
MHIST_bel.png,mean,0.10554814338684079,0.2550971150398254,2,MHIST,-0.1495489716529846
MHIST_bem.png,black,-0.15001687407493586,-0.22454391866922374,2,MHIST,0.07452704459428788
MHIST_bem.png,blur,-0.15811288356781,-0.15982239693403238,2,MHIST,0.0017095133662223816
MHIST_bem.png,mean,-0.2224958539009094,-0.247693058848381,2,MHIST,0.025197204947471602
MHIST_ben.png,black,0.1889849305152893,0.25076088805993396,2,MHIST,-0.061775957544644655
MHIST_ben.png,blur,0.07531087100505825,0.13795313487450275,2,MHIST,-0.0626422638694445
MHIST_ben.png,mean,0.18958608806133265,0.2427846416831016,2,MHIST,-0.05319855362176895
MHIST_ber.png,black,0.074623167514801,0.24343087151646609,2,MHIST,-0.1688077040016651
MHIST_ber.png,blur,0.12969771027565,0.1668681591749191,2,MHIST,-0.0371704488992691
MHIST_ber.png,mean,0.12666216492652885,0.2334313958883285,2,MHIST,-0.10676923096179966
MHIST_bex.png,black,0.32731539011001587,0.3590918943285942,2,MHIST,-0.031776504218578305
MHIST_bex.png,blur,0.1778464019298553,0.2741100288927555,2,MHIST,-0.0962636269629002
MHIST_bex.png,mean,0.24082246422767634,0.3981851294636726,2,MHIST,-0.1573626652359963
MHIST_bez.png,black,0.1503224968910217,0.1759787112474441,3,MHIST,-0.025656214356422402
MHIST_bez.png,blur,0.10083144903182979,0.13373319804668424,3,MHIST,-0.032901749014854445
MHIST_bez.png,mean,0.15497336784998572,0.18785373866558072,3,MHIST,-0.032880370815595
MHIST_bfb.png,black,0.18219953775405878,0.30505594462156294,2,MHIST,-0.12285640686750415
MHIST_bfb.png,blur,0.18383383750915527,0.2689518883824348,2,MHIST,-0.0851180508732795
MHIST_bfb.png,mean,0.17030242085456845,0.34120195284485816,2,MHIST,-0.1708995319902897
MHIST_bfc.png,black,0.32352742552757263,0.36171724051237103,2,MHIST,-0.0381898149847984
MHIST_bfc.png,blur,0.20268253982067105,0.3102158352732658,2,MHIST,-0.10753329545259474
MHIST_bfc.png,mean,0.24021625518798823,0.31856593415141105,2,MHIST,-0.07834967896342282
MHIST_bfd.png,black,0.2858721017837524,0.4132340687016646,3,MHIST,-0.12736196691791224
MHIST_bfd.png,blur,0.15256685018539423,0.28462328215440114,3,MHIST,-0.1320564319690069
MHIST_bfd.png,mean,0.19212778409322098,0.3554464216033617,3,MHIST,-0.16331863751014072
MHIST_bfi.png,black,0.2229945510625839,0.3236277798811594,2,MHIST,-0.10063322881857553
MHIST_bfi.png,blur,0.19492088258266443,0.27312825371821714,2,MHIST,-0.0782073711355527
MHIST_bfi.png,mean,0.3439355418086052,0.3608178297678629,2,MHIST,-0.016882287959257725
MHIST_bfj.png,black,0.18586595853169752,0.19894072810808813,3,MHIST,-0.013074769576390616
MHIST_bfj.png,blur,0.09779934088389074,0.11500263760487234,3,MHIST,-0.0172032967209816
MHIST_bfj.png,mean,0.12889893849690753,0.14722397377093632,3,MHIST,-0.01832503527402879
MHIST_bfo.png,black,0.1218602955341339,0.2609924733638763,2,MHIST,-0.1391321778297424
MHIST_bfo.png,blur,0.14156526327133176,0.18575552552938454,2,MHIST,-0.04419026225805278
MHIST_bfo.png,mean,0.1239274740219116,0.21675322949886316,2,MHIST,-0.09282575547695157
MHIST_bfx.png,black,0.17182608445485428,0.3322937784095605,3,MHIST,-0.1604676939547062
MHIST_bfx.png,blur,0.18298823138078046,0.26914425219098725,3,MHIST,-0.08615602081020679
MHIST_bfx.png,mean,0.13424734274546304,0.24934329912066455,3,MHIST,-0.11509595637520151
MHIST_bfy.png,black,0.238320454955101,0.26188738532364364,2,MHIST,-0.023566930368542627
MHIST_bfy.png,blur,0.1563047766685485,0.19166051447391505,2,MHIST,-0.03535573780536655
MHIST_bfy.png,mean,0.2129443287849426,0.2062324434518814,2,MHIST,0.0067118853330611905
MHIST_bfz.png,black,0.2754136770963669,0.3095285132527351,2,MHIST,-0.03411483615636823
MHIST_bfz.png,blur,0.20054890215396876,0.19895753301680086,2,MHIST,0.0015913691371678973
MHIST_bfz.png,mean,0.22558207809925074,0.22802588455379005,2,MHIST,-0.0024438064545393157
MHIST_bga.png,black,0.1626898050308227,0.2712938833981752,2,MHIST,-0.10860407836735247
MHIST_bga.png,blur,0.1210080385208129,0.2825871892273426,2,MHIST,-0.1615791507065297
MHIST_bga.png,mean,0.1781984567642212,0.3145876210182905,2,MHIST,-0.13638916425406933
MHIST_bge.png,black,-0.11173383394877114,-0.09517374734083806,3,MHIST,-0.01656008660793308
MHIST_bge.png,blur,-0.1049365401268005,-0.10097192923227939,3,MHIST,-0.003964610894521103
MHIST_bge.png,mean,-0.099626084168752,-0.09116908411184939,3,MHIST,-0.008457000056902614
MHIST_bgi.png,black,-0.07881383101145424,-0.0735992108782132,3,MHIST,-0.005214620133241046
MHIST_bgi.png,blur,-0.06588989496231078,-0.055987487236658695,3,MHIST,-0.009902407725652082
MHIST_bgi.png,mean,-0.08687627315521236,-0.08201043109099067,3,MHIST,-0.004865842064221693
MHIST_bgj.png,black,0.2167275846004486,0.2672307208180428,2,MHIST,-0.05050313621759417
MHIST_bgj.png,blur,0.1882860660552978,0.26136821433901786,2,MHIST,-0.07308214828372006
MHIST_bgj.png,mean,0.24580898880958554,0.3593327187001705,2,MHIST,-0.11352372989058493
MHIST_bgk.png,black,0.20459964871406555,0.3354574150509304,2,MHIST,-0.13085776633686486
MHIST_bgk.png,blur,0.2468454241752624,0.3377812066011958,2,MHIST,-0.09093578242593342
MHIST_bgk.png,mean,0.26403048634529114,0.33515860852268,2,MHIST,-0.07112812217738884
MHIST_bgs.png,black,0.24290746450424194,0.31779083055563456,3,MHIST,-0.07488336605139262
MHIST_bgs.png,blur,0.19468371073404944,0.23177594015231495,3,MHIST,-0.03709222941826551
MHIST_bgs.png,mean,0.20049053430557248,0.2878238010100829,3,MHIST,-0.08733326670451044
MHIST_bgy.png,black,0.2090389629205068,0.2007902363936106,3,MHIST,0.008248726526896205
MHIST_bgy.png,blur,0.13363087177276609,0.13194537982344623,3,MHIST,0.0016854919493198561
MHIST_bgy.png,mean,0.17693746089935303,0.1884882931907971,3,MHIST,-0.011550832291444074
MHIST_bgz.png,black,0.24202416837215418,0.17224781624972815,2,MHIST,0.06977635212242603
MHIST_bgz.png,blur,0.2756834924221039,0.23669237494468687,2,MHIST,0.038991117477417014
MHIST_bgz.png,mean,0.3532954528927803,0.3012708973139524,2,MHIST,0.0520245555788279
MHIST_bhn.png,black,0.1001176834106445,0.12322694212198254,2,MHIST,-0.023109258711338038
MHIST_bhn.png,blur,0.09061178565025324,0.1154484301805496,2,MHIST,-0.024836644530296353
MHIST_bhn.png,mean,0.10164144635200495,0.1393260926008224,2,MHIST,-0.037684646248817455
MHIST_bho.png,black,0.2654218971729278,0.418310709670186,2,MHIST,-0.15288881249725822
MHIST_bho.png,blur,0.2103372514247894,0.19416146352887148,2,MHIST,0.01617578789591792
MHIST_bho.png,mean,0.2255163192749023,0.2906938590109348,2,MHIST,-0.06517753973603252
MHIST_bhq.png,black,0.17603029807408652,0.20889841715494786,3,MHIST,-0.03286811908086135
MHIST_bhq.png,blur,0.20326040188471475,0.1765664954980214,3,MHIST,0.02669390638669336
MHIST_bhq.png,mean,0.18762381871541342,0.20474041899045303,3,MHIST,-0.017116600275039612
MHIST_bhu.png,black,0.3054394523302714,0.4253073774278164,3,MHIST,-0.11986792509754496
MHIST_bhu.png,blur,0.19012065728505448,0.2708009193340937,3,MHIST,-0.08068026204903925
MHIST_bhu.png,mean,0.23369155327479038,0.3410059412320455,3,MHIST,-0.10731438795725509
MHIST_bhv.png,black,0.18585079908370972,0.25839176012678183,3,MHIST,-0.07254096104307212
MHIST_bhv.png,blur,0.15067571401596067,0.14113243001433998,3,MHIST,0.009543284001620689
MHIST_bhv.png,mean,0.19097248713175455,0.2173797053404343,3,MHIST,-0.02640721820867975
MHIST_bhx.png,black,0.15273904800415036,0.22149547934532166,3,MHIST,-0.06875643134117129
MHIST_bhx.png,blur,0.15275839964548743,0.25491556227207185,3,MHIST,-0.10215716262658442
MHIST_bhx.png,mean,0.1339541673660278,0.23981571495532986,3,MHIST,-0.10586154758930205
MHIST_bhy.png,black,0.23246088624000544,0.36995509179929886,2,MHIST,-0.13749420555929343
MHIST_bhy.png,blur,0.2628464996814728,0.23358965627849093,2,MHIST,0.029256843402981847
MHIST_bhy.png,mean,0.3224196434020996,0.378017945215106,2,MHIST,-0.0555983018130064
MHIST_bif.png,black,0.24600309133529658,0.3427809129158656,2,MHIST,-0.09677782158056902
MHIST_bif.png,blur,0.1990608274936676,0.2303825865189234,2,MHIST,-0.0313217590252558
MHIST_bif.png,mean,0.1610052585601806,0.2306666771570841,2,MHIST,-0.0696614185969035
MHIST_bij.png,black,-0.1342938145001729,-0.16230040093262987,3,MHIST,0.028006586432456987
MHIST_bij.png,blur,-0.12333023548126217,-0.16538874109586077,3,MHIST,0.042058505614598604
MHIST_bij.png,mean,-0.14456011851628617,-0.17338867982228598,3,MHIST,0.02882856130599981
MHIST_bil.png,black,0.4608117938041687,0.5237952219943206,3,MHIST,-0.0629834281901519
MHIST_bil.png,blur,0.2340185046195984,0.3793819348017375,3,MHIST,-0.1453634301821391
MHIST_bil.png,mean,0.27033835649490356,0.39557716635366286,3,MHIST,-0.1252388098587593
MHIST_bim.png,black,0.2260244488716125,0.2751040756702423,2,MHIST,-0.049079626798629816
MHIST_bim.png,blur,0.2507963478565216,0.32174320816993707,2,MHIST,-0.07094686031341546
MHIST_bim.png,mean,0.32813066244125366,0.37955924272537234,2,MHIST,-0.051428580284118675
MHIST_bin.png,black,0.188613216082255,0.2990879729390144,3,MHIST,-0.11047475685675939
MHIST_bin.png,blur,0.19241013129552206,0.16587563256422677,3,MHIST,0.026534498731295292
MHIST_bin.png,mean,0.17613172531127927,0.22307681043942765,3,MHIST,-0.04694508512814838
MHIST_bip.png,black,0.10897633433341974,0.21798830831216437,2,MHIST,-0.10901197397874463
MHIST_bip.png,blur,0.052924633026123005,0.09224156952566565,2,MHIST,-0.03931693649954264
MHIST_bip.png,mean,0.0814653635025024,0.1431456884990135,2,MHIST,-0.06168032499651109
MHIST_biu.png,black,0.1765812238057454,0.28877101714412373,3,MHIST,-0.11218979333837834
MHIST_biu.png,blur,0.11624707778294878,0.1640474627415339,3,MHIST,-0.047800384958585115
MHIST_biu.png,mean,0.13816672563552848,0.2156801665822665,3,MHIST,-0.07751344094673801
MHIST_bix.png,black,0.20433344443639115,0.3621728991468747,3,MHIST,-0.15783945471048358
MHIST_bix.png,blur,0.12003636360168453,0.33745188862085335,3,MHIST,-0.21741552501916883
MHIST_bix.png,mean,0.11422723531723018,0.3671387235323588,3,MHIST,-0.25291148821512865
MHIST_biy.png,black,0.2277882099151611,0.33995255306363104,2,MHIST,-0.11216434314846993
MHIST_biy.png,blur,0.191683292388916,0.2991902820765972,2,MHIST,-0.10750698968768121
MHIST_biy.png,mean,0.302434504032135,0.3528959020972252,2,MHIST,-0.0504613980650902
MHIST_biz.png,black,0.25288484493891394,0.38104575226704274,3,MHIST,-0.1281609073281288
MHIST_biz.png,blur,0.0698089400927225,0.30110954145590463,3,MHIST,-0.23130060136318215
MHIST_biz.png,mean,0.09968845049540197,0.31918722242116926,3,MHIST,-0.21949877192576728
MHIST_bjd.png,black,0.23106958468755082,0.3654861186941465,3,MHIST,-0.13441653400659567
MHIST_bjd.png,blur,0.3157933751742045,0.302517431974411,3,MHIST,0.013275943199793527
MHIST_bjd.png,mean,0.30486134688059485,0.3338733459512393,3,MHIST,-0.029011999070644445
MHIST_bje.png,black,0.281928151845932,0.3200003822644551,3,MHIST,-0.03807223041852309
MHIST_bje.png,blur,0.24388439456621802,0.3249354007343451,3,MHIST,-0.0810510061681271
MHIST_bje.png,mean,0.21500138441721597,0.3080071963369846,3,MHIST,-0.09300581191976862
MHIST_bjh.png,black,0.1800064543883005,0.2682720762160089,3,MHIST,-0.08826562182770839
MHIST_bjh.png,blur,0.15066969394683835,0.2776264190673828,3,MHIST,-0.12695672512054443
MHIST_bjh.png,mean,0.18222488959630326,0.3267422398759259,3,MHIST,-0.14451735027962262
MHIST_bjm.png,black,-0.04702979326248165,-0.053584799170493996,2,MHIST,0.0065550059080123485
